provincia,comune,zone,property_type,condition,fascia,price_m2,price_m2_prev,rental_m2,area_m2,lat,lng,dist_cbd_km,seismic_zone,pga,flood_ord,flood_any,landslide_ord,landslide_any,landslide_aa,subsidence_velocity,subsidence_risk_class,fire_score,fire_is_direct,rr20mm,r99pday,precip_dist_km,p99_dist_km,coastal_dist_m,coastal_change_m_year,is_coastal_zone,is_urban,cri_2021_2050_med,cri_2071_2100_med,aci,zone_description,microzona,n_particelle,price_m2_std,cdd,su95p
Milano,Pozzo d'Adda,B1,Abitazioni civili,OTTIMO,B,2075.0,2075.0,9.15,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Abitazioni di tipo economico,NORMALE,B,1225.0,1275.0,5.2,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Abitazioni di tipo economico,OTTIMO,B,1550.0,1600.0,6.5,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Box,NORMALE,B,725.0,750.0,3.35,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Capannoni industriali,NORMALE,B,550.0,550.0,3.5499999999999994,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Laboratori,NORMALE,B,525.0,525.0,3.65,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Magazzini,NORMALE,B,425.0,425.0,2.5,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Negozi,NORMALE,B,1175.0,1175.0,6.0,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Uffici,OTTIMO,B,1150.0,1150.0,5.5,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Ville e Villini,NORMALE,B,1375.0,1375.0,5.45,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzo d'Adda,B1,Ville e Villini,OTTIMO,B,1800.0,1800.0,7.099999999999999,2436.1610377358493,45.58215353367925,9.508985868248637,28.100358456367697,3.0,0.0904,0.0,0.0,0.0,0.0,0.0,-0.6160377358490565,1.009433962264151,0.885,1.0,7.400000000000001,0.72,4.804349056603773,4.804349056603773,,,0.0,0.5849056603773585,0.167,-0.02,1.572,CENTRO URBANO,0.0,106,0.0,33.83000183105469,44.83000183105469
Milano,Pozzuolo Martesana,B1,Abitazioni civili,NORMALE,B,1625.0,1625.0,7.1,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Abitazioni civili,OTTIMO,B,2050.0,2050.0,9.0,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Abitazioni di tipo economico,NORMALE,B,1400.0,1400.0,5.95,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Abitazioni di tipo economico,OTTIMO,B,1675.0,1675.0,7.15,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Box,NORMALE,B,875.0,825.0,3.75,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Capannoni industriali,NORMALE,B,575.0,575.0,3.75,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Laboratori,NORMALE,B,600.0,600.0,3.85,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Magazzini,NORMALE,B,450.0,450.0,2.75,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Negozi,NORMALE,B,1425.0,1425.0,8.35,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Uffici,OTTIMO,B,1325.0,1325.0,6.25,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Ville e Villini,NORMALE,B,1625.0,1625.0,6.3,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pozzuolo Martesana,B1,Ville e Villini,OTTIMO,B,1950.0,1950.0,7.6,912.623103448276,45.51794891568966,9.45069661163157,21.18197004793639,3.0,0.0769,0.0,0.0,0.0,0.0,0.0,-0.7931034482758621,1.137931034482759,0.565,1.0,7.68,0.8,3.549379310344828,3.549379310344828,,,0.0,0.6206896551724138,0.167,-0.02,1.572,CENTRO URBANO,0.0,29,0.0,36.00413907807449,46.663102248619346
Milano,Pregnana Milanese,D1,Abitazioni civili,NORMALE,D,1600.0,1550.0,6.9,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Abitazioni civili,OTTIMO,D,2125.0,2100.0,9.3,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Box,NORMALE,D,750.0,775.0,3.4,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Capannoni industriali,NORMALE,D,500.0,500.0,3.35,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Laboratori,NORMALE,D,550.0,550.0,3.65,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Magazzini,NORMALE,D,375.0,375.0,2.45,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Negozi,NORMALE,D,925.0,925.0,5.0,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Uffici,OTTIMO,D,1075.0,1075.0,5.35,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Ville e Villini,NORMALE,D,1475.0,1475.0,5.65,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Pregnana Milanese,D1,Ville e Villini,OTTIMO,D,1950.0,1950.0,7.55,4116.707,45.52485784375,9.010706007075925,15.524762408669217,4.0,0.041015,1.075,0.4,0.0,0.0,0.0,-1.63125,1.3125,1.0,1.0,9.64,0.68,4.1422625,4.1422625,,,0.0,0.65,0.167,-0.02,1.572,"ZONA PERIFERICA_VIA VANZAGO,VIA VERCELLI,VIA SAURO",0.0,80,0.0,37.029998779296875,44.56999969482422
Milano,Rescaldina,D1,Abitazioni civili,NORMALE,D,1225.0,1225.0,5.9,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Abitazioni civili,OTTIMO,D,1875.0,1875.0,8.8,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Box,NORMALE,D,825.0,775.0,4.2,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Capannoni industriali,NORMALE,D,500.0,500.0,2.95,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Laboratori,NORMALE,D,550.0,550.0,3.8,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Magazzini,NORMALE,D,450.0,450.0,2.65,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Negozi,NORMALE,D,1200.0,1200.0,8.0,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Uffici,OTTIMO,D,1250.0,1250.0,6.75,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Ville e Villini,NORMALE,D,1475.0,1375.0,5.85,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rescaldina,D1,Ville e Villini,OTTIMO,D,2000.0,1925.0,8.0,2879.54,45.635590485,8.935637244677139,27.486501803138324,4.0,0.039,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,10.92,0.76,1.934,1.934,,,0.0,0.5,0.167,-0.02,1.572,PERIFERIA,0.0,2,0.0,34.83000183105469,42.70000076293945
Milano,Rho,D1,Abitazioni civili,NORMALE,D,1975.0,1850.0,9.5,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Abitazioni civili,OTTIMO,D,2425.0,2300.0,12.449999999999998,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Abitazioni di tipo economico,NORMALE,D,1575.0,1475.0,7.05,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Box,NORMALE,D,1075.0,1050.0,5.25,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Capannoni industriali,NORMALE,D,650.0,625.0,4.1,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Laboratori,NORMALE,D,700.0,650.0,4.7,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Magazzini,NORMALE,D,550.0,550.0,4.25,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Negozi,NORMALE,D,1325.0,1325.0,8.8,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Uffici,NORMALE,D,1525.0,1525.0,8.55,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Uffici strutturati,NORMALE,D,1700.0,1700.0,9.35,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Ville e Villini,NORMALE,D,1650.0,1650.0,6.25,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Rho,D1,Ville e Villini,OTTIMO,D,2150.0,2150.0,8.149999999999999,2978.1138541666664,45.55220625625,9.041973923918135,15.13133346093219,4.0,0.0421458333333333,0.8125,0.5520833333333334,0.0,0.0,0.0,-0.8083333333333332,1.1354166666666667,1.0,1.0,9.64,0.68,0.7219166666666667,0.7219166666666667,,,0.0,0.46875,0.167,-0.02,1.572,"RHO PERIFERIA, PASSIRANA, TERRAZZANO, MAZZO MILANESE LUCERNATE - FIERA",2.0,96,0.0,35.29999923706055,42.70000076293945
Milano,Robecchetto con Induno,B1,Abitazioni civili,NORMALE,B,1125.0,1075.0,4.4,1915.3222857142855,45.53678785119048,8.761958934354784,34.32312515163531,4.0,0.0377819047619047,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,9.88,0.6,1.7500285714285717,1.7500285714285717,,,0.0,0.4952380952380952,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,105,0.0,36.400001525878906,44.27000045776367
Milano,Robecchetto con Induno,B1,Abitazioni civili,OTTIMO,B,1625.0,1575.0,6.3,1915.3222857142855,45.53678785119048,8.761958934354784,34.32312515163531,4.0,0.0377819047619047,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,9.88,0.6,1.7500285714285717,1.7500285714285717,,,0.0,0.4952380952380952,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,105,0.0,36.400001525878906,44.27000045776367
Milano,Robecchetto con Induno,B1,Box,NORMALE,B,625.0,675.0,3.0,1915.3222857142855,45.53678785119048,8.761958934354784,34.32312515163531,4.0,0.0377819047619047,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,9.88,0.6,1.7500285714285717,1.7500285714285717,,,0.0,0.4952380952380952,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,105,0.0,36.400001525878906,44.27000045776367
Milano,Robecchetto con Induno,B1,Capannoni industriali,NORMALE,B,450.0,450.0,2.75,1915.3222857142855,45.53678785119048,8.761958934354784,34.32312515163531,4.0,0.0377819047619047,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,9.88,0.6,1.7500285714285717,1.7500285714285717,,,0.0,0.4952380952380952,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,105,0.0,36.400001525878906,44.27000045776367
Milano,Robecchetto con Induno,B1,Laboratori,NORMALE,B,525.0,525.0,3.35,1915.3222857142855,45.53678785119048,8.761958934354784,34.32312515163531,4.0,0.0377819047619047,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,9.88,0.6,1.7500285714285717,1.7500285714285717,,,0.0,0.4952380952380952,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,105,0.0,36.400001525878906,44.27000045776367
